Date_Froze,Trial_num,Plate_Num,position,Trial_order,Species,Species_Rep,Tissue,Tissue_Rep,Dry_Mass_mg,Plot ,Experiment Type,Date_Weighted,Initials,Notes,old_Tissue
03/29/2019,1,14,14,13,SYMPIL,3B,Leaf,,1.06,,Seedling Freeze Trial,,,biggest,
03/29/2019,1,15,15,13,SYMNOV,2B,Root,,1.24,,Seedling Freeze Trial,,,"top, hard to get the data curser to fit just the  root, it sometimes overlapped with the background",
03/29/2019,1,16,16,13,SYMOBL,1A,Leaf,,1.2,,Seedling Freeze Trial,,,oldest,
03/29/2019,1,17,17,13,DESILL,1A,Root,,8.95,,Seedling Freeze Trial,,,middle,
03/29/2019,1,18,18,13,RATPIN,1B,Leaf,,1.59,,Seedling Freeze Trial,,,oldest,
03/29/2019,1,19,19,13,SYMNOV,2B,Leaf,,1.06,,Seedling Freeze Trial,,,oldest,
03/29/2019,1,20,20,13,SOLGRA,1A,Leaf,,1.03,,Seedling Freeze Trial,,,oldest,
03/29/2019,1,21,21,13,RATPIN,1B,Leaf,,1.53,,Seedling Freeze Trial,,,oldest,
03/29/2019,1,22,22,13,ASCSYR,1B,Root,,15.35,,Seedling Freeze Trial,,,end,
03/29/2019,1,23,23,13,SYMOBL,1A,Root,,2.86,,Seedling Freeze Trial,,,"top, hard to get the data curser to fit just the  root, it sometimes overlapped with the background",
03/29/2019,1,24,24,13,SYMPIL,3B,Leaf,,1.09,,Seedling Freeze Trial,,,oldest,
03/29/2019,1,25,25,13,DESILL,1A,Root,,5.45,,Seedling Freeze Trial,,,end,
03/29/2019,1,26,26,13,DESILL,1A,Leaf,,1.65,,Seedling Freeze Trial,,,oldest,
03/29/2019,1,27,27,13,RATPIN,1B,Root,,1.2,,Seedling Freeze Trial,,,"end, hard to get the data curser to fit just the  root, it sometimes overlapped with the background",
03/29/2019,1,28,28,13,SYMOBL,1A,Leaf,,1.22,,Seedling Freeze Trial,,,oldest,
03/29/2019,1,29,29,13,empty,,,,,,Seedling Freeze Trial,,,,
03/29/2019,1,30,30,13,SYMPIL,3B,Leaf,,0.92,,Seedling Freeze Trial,,,biggest,
03/29/2019,1,31,31,13,SYMPIL,3B,Root,,1.78,,Seedling Freeze Trial,,,"middle, hard to get the data curser to fit just the  root, it sometimes overlapped with the background",
03/29/2019,1,32,32,13,SYMNOV,2B,Leaf,,1.19,,Seedling Freeze Trial,,,oldest,
03/29/2019,1,33,33,13,SOLGRA,1A,Leaf,,0.89,,Seedling Freeze Trial,,,oldest,
03/29/2019,1,34,34,13,SYMOBL,1A,Root,,0.88,,Seedling Freeze Trial,,,"middle, hard to get the data curser to fit just the  root, it sometimes overlapped with the background",
03/29/2019,1,35,35,13,SYMPIL,3B,Root,,1,,Seedling Freeze Trial,,,"end, hard to get the data curser to fit just the  root, it sometimes overlapped with the background",
03/29/2019,1,36,36,13,SYMNOV,2B,Root,,0.99,,Seedling Freeze Trial,,,end,
03/29/2019,1,37,37,13,RATPIN,1B,Leaf,,1.21,,Seedling Freeze Trial,,,biggest,
03/29/2019,1,38,38,13,SYMOBL,1A,Root,,0.41,,Seedling Freeze Trial,,,"end, hard to get the data curser to fit just the  root, it sometimes overlapped with the background",
03/29/2019,1,39,39,13,SYMPIL,3B,Root,,5.53,,Seedling Freeze Trial,,,top,
03/29/2019,1,40,40,13,SOLGRA,1A,Root,,0.79,,Seedling Freeze Trial,,,"middle, hard to get the data curser to fit just the  root, it sometimes overlapped with the background",
03/29/2019,1,41,41,13,SOLGRA,1A,Leaf,,1,,Seedling Freeze Trial,,,biggest,
03/29/2019,1,42,42,13,RATPIN,1B,Root,,2.51,,Seedling Freeze Trial,,,middle,
03/29/2019,1,43,43,13,ASCSYR,1B,Leaf,,0.93,,Seedling Freeze Trial,,,oldest,
03/29/2019,1,44,44,13,SYMOBL,1A,Leaf,,1.23,,Seedling Freeze Trial,,,biggest,
03/29/2019,1,45,45,13,ASCSYR,1B,Leaf,,0.91,,Seedling Freeze Trial,,,oldest,
03/29/2019,1,46,46,13,SYMNOV,2B,Leaf,,1.22,,Seedling Freeze Trial,,,biggest,
03/29/2019,1,47,47,13,ASCSYR,1B,Leaf,,1.27,,Seedling Freeze Trial,,,oldest,
03/29/2019,1,48,48,13,DESILL,1A,Leaf,,1.41,,Seedling Freeze Trial,,,biggest,
03/29/2019,1,49,49,13,ASCSYR,1B,Root,,9.88,,Seedling Freeze Trial,,,top,
03/29/2019,1,50,50,13,ASCSYR,1B,Leaf,,0.91,,Seedling Freeze Trial,,,oldest,
04/01/2019,1,1,1,14,RATPIN,2A,Root,,2.77,,Seedling Freeze Trial,,,middle,
04/01/2019,1,2,2,14,OXAVIO,2B,Root,,5.92,,Seedling Freeze Trial,,,top,
04/01/2019,1,3,3,14,ASCSYR,2B,Leaf,,0.65,,Seedling Freeze Trial,,,oldest,
04/01/2019,1,4,4,14,HELHEL,3C,Leaf,,0.85,,Seedling Freeze Trial,,,oldest,
04/01/2019,1,5,5,14,SYMNOV,2C,Root,,1.49,,Seedling Freeze Trial,,,"middle, hard to get the data curser to fit just the  root, it sometimes overlapped with the background",
04/01/2019,1,6,6,14,SYMNOV,2C,Leaf,,0.76,,Seedling Freeze Trial,,,oldest,
04/01/2019,1,7,7,14,RATPIN,2A,Root,,1.42,,Seedling Freeze Trial,,,end,
04/01/2019,1,8,8,14,HELHEL,3C,Root,,6.38,,Seedling Freeze Trial,,,end,
04/01/2019,1,9,9,14,RATPIN,2A,Root,,1.9,,Seedling Freeze Trial,,,"end, hard to get the data curser to fit just the  root, it sometimes overlapped with the background",
04/01/2019,1,10,10,14,OXAVIO,2B,Leaf,,0.55,,Seedling Freeze Trial,,,oldest,
04/01/2019,1,11,11,14,SOLGRA,2B,Root,,0.65,,Seedling Freeze Trial,,,"end, hard to get the data curser to fit just the  root, it sometimes overlapped with the background",
04/01/2019,1,12,12,14,PREALB,1B,Leaf,,0.75,,Seedling Freeze Trial,,,oldest,
04/01/2019,1,13,13,14,SOLGRA,2B,Leaf,,1.11,,Seedling Freeze Trial,,,biggest,
04/01/2019,1,14,14,14,RATPIN,2A,Leaf,,1.8,,Seedling Freeze Trial,,,biggest,
04/01/2019,1,15,15,14,PREALB,1B,Root,,51.14,,Seedling Freeze Trial,,,end,
04/01/2019,1,16,16,14,HELHEL,3C,Root,,9.52,,Seedling Freeze Trial,,,middle,
04/01/2019,1,17,17,14,ASCSYR,2B,Root,,23.34,,Seedling Freeze Trial,,,middle,
04/01/2019,1,18,18,14,OXAVIO,2B,Leaf,,0.55,,Seedling Freeze Trial,,,biggest,
04/01/2019,1,19,19,14,SYMNOV,2C,Leaf,,0.86,,Seedling Freeze Trial,,,biggest,
04/01/2019,1,20,20,14,SOLGRA,2B,Leaf,,1.31,,Seedling Freeze Trial,,,oldest,
04/01/2019,1,21,21,14,ASCSYR,2B,Root,,18.94,,Seedling Freeze Trial,,,end,
04/01/2019,1,22,22,14,HELHEL,3C,Leaf,,0.9,,Seedling Freeze Trial,,,biggest,
04/01/2019,1,23,23,14,SOLGRA,2B,Leaf,,1.03,,Seedling Freeze Trial,,,biggest,
04/01/2019,1,24,24,14,PREALB,1B,Root,,77.06,,Seedling Freeze Trial,,,top,
04/01/2019,1,25,25,14,PREALB,1B,Leaf,,0.8,,Seedling Freeze Trial,,,biggest,
04/01/2019,1,26,26,14,PREALB,1B,Root,,79.81,,Seedling Freeze Trial,,,middle,
04/01/2019,1,27,27,14,SOLGRA,2B,Root,,1.27,,Seedling Freeze Trial,,,middle,
04/01/2019,1,28,28,14,SYMNOV,2C,Leaf,,0.79,,Seedling Freeze Trial,,,biggest,
04/01/2019,1,29,29,14,HELHEL,3C,Leaf,,0.93,,Seedling Freeze Trial,,,biggest,
04/01/2019,1,30,30,14,RATPIN,2A,Leaf,,1.61,,Seedling Freeze Trial,,,oldest,
04/01/2019,1,31,31,14,ASCSYR,2B,Leaf,,0.79,,Seedling Freeze Trial,,,biggest,
04/01/2019,1,32,32,14,OXAVIO,2B,Leaf,,0.57,,Seedling Freeze Trial,,,biggest,
04/01/2019,1,33,33,14,SOLGRA,2B,Leaf,,0.9,,Seedling Freeze Trial,,,oldest,
04/01/2019,1,34,34,14,PREALB,1B,Leaf,,1.14,,Seedling Freeze Trial,,,oldest,
04/01/2019,1,35,35,14,ASCSYR,2B,Root,,13.84,,Seedling Freeze Trial,,,top,
04/01/2019,1,36,36,14,PREALB,1B,Leaf,,0.73,,Seedling Freeze Trial,,,biggest,
04/01/2019,1,37,37,14,ASCSYR,2B,Leaf,,0.68,,Seedling Freeze Trial,,,biggest,
04/01/2019,1,38,38,14,HELHEL,3C,Root,,31.34,,Seedling Freeze Trial,,,top,
04/01/2019,1,39,39,14,SYMNOV,2C,Leaf,,0.73,,Seedling Freeze Trial,,,oldest,
04/01/2019,1,40,40,14,OXAVIO,2B,Root,,1.05,,Seedling Freeze Trial,,,end,
04/01/2019,1,41,41,14,HELHEL,3C,Leaf,,0.87,,Seedling Freeze Trial,,,oldest,
04/01/2019,1,42,42,14,SOLGRA,2B,Root,,3.58,,Seedling Freeze Trial,,,top,
04/01/2019,1,43,43,14,OXAVIO,2B,Leaf,,0.48,,Seedling Freeze Trial,,,oldest,
04/01/2019,1,44,44,14,SYMNOV,2C,Root,,9.31,,Seedling Freeze Trial,,,top,
04/01/2019,1,45,45,14,empty,,,,,,Seedling Freeze Trial,,,,
04/01/2019,1,46,46,14,RATPIN,2A,Leaf,,1.55,,Seedling Freeze Trial,,,biggest,
04/01/2019,1,47,47,14,OXAVIO,2B,Root,,4.68,,Seedling Freeze Trial,,,middle,
04/01/2019,1,48,48,14,RATPIN,2A,Root,,11.72,,Seedling Freeze Trial,,,top,
04/01/2019,1,49,49,14,ASCSYR,2B,Leaf,,0.71,,Seedling Freeze Trial,,,oldest,
04/01/2019,1,50,50,14,SYMNOV,2C,Root,,0.7,,Seedling Freeze Trial,,,"end, hard to get the data curser to fit just the  root, it sometimes overlapped with the background",
04/02/2019,1,1,1,15,ALLCER,1A,Root,,1,,Seedling Freeze Trial,,,"top, hard to get the data curser to fit just the  root, it sometimes overlapped with the background",
04/02/2019,1,2,2,15,PREALB,2B,Root,,54.12,,Seedling Freeze Trial,,,top,
04/02/2019,1,3,3,15,SOLGRA,1B,Root,,0.74,,Seedling Freeze Trial,,,"top, hard to get the data curser to fit just the  root, it sometimes overlapped with the background",
04/02/2019,1,4,4,15,PREALB,3B,Leaf,,1.05,,Seedling Freeze Trial,,,,
04/02/2019,1,5,5,15,RATPIN,1A,Root,,1.16,,Seedling Freeze Trial,,,"top, hard to get the data curser to fit just the  root, it sometimes overlapped with the background",
04/02/2019,1,6,6,15,ALLCER,1A,Leaf,,1.19,,Seedling Freeze Trial,,,,
04/02/2019,1,7,7,15,ASCSYR,1A,Leaf,,0.82,,Seedling Freeze Trial,,,,
04/02/2019,1,8,8,15,HELHEL,1A,Leaf,,1.05,,Seedling Freeze Trial,,,,
04/02/2019,1,9,9,15,SYMNOV,1B,Leaf,,0.95,,Seedling Freeze Trial,,,,
04/02/2019,1,10,10,15,ALLCER,1A,Root,,1.15,,Seedling Freeze Trial,,,"middle, hard to get the data curser to fit just the  root, it sometimes overlapped with the background",
04/02/2019,1,11,11,15,HELHEL,1A,Root,,12.64,,Seedling Freeze Trial,,,top,
04/02/2019,1,12,12,15,SYMPIL,1A,Leaf,,0.91,,Seedling Freeze Trial,,,,
04/02/2019,1,13,13,15,RATPIN,1A,Leaf,,0.99,,Seedling Freeze Trial,,,,
04/02/2019,1,14,14,15,HELHEL,1A,Root,,6.8,,Seedling Freeze Trial,,,middle,
04/02/2019,1,15,15,15,SOLGRA,1B,Leaf,,0.85,,Seedling Freeze Trial,,,,
04/02/2019,1,16,16,15,SYMPIL,1A,Root,,1.12,,Seedling Freeze Trial,,,middle,
04/02/2019,1,17,17,15,SOLGRA,1B,Leaf,,0.67,,Seedling Freeze Trial,,,,
04/02/2019,1,18,18,15,SYMNOV,1B,Leaf,,1.05,,Seedling Freeze Trial,,,,
04/02/2019,1,19,19,15,SYMNOV,1B,Root,,12.65,,Seedling Freeze Trial,,,top,
04/02/2019,1,20,20,15,PREALB,3B,Root,,92.33,,Seedling Freeze Trial,,,top,
04/02/2019,1,21,21,15,PREALB,2B,Leaf,,0.96,,Seedling Freeze Trial,,,,
04/02/2019,1,22,22,15,PREALB,3B,Leaf,,0.91,,Seedling Freeze Trial,,,,
04/02/2019,1,23,23,15,SYMPIL,1A,Leaf,,1.05,,Seedling Freeze Trial,,,,
04/02/2019,1,24,24,15,RATPIN,1A,Leaf,,0.98,,Seedling Freeze Trial,,,,
04/02/2019,1,25,25,15,HELHEL,1A,Leaf,,0.95,,Seedling Freeze Trial,,,,
04/02/2019,1,26,26,15,LATVEN,2B,Leaf,,1.23,,Seedling Freeze Trial,,,,
04/02/2019,1,27,27,15,PREALB,3B,Leaf,,0.83,,Seedling Freeze Trial,,,,
04/02/2019,1,28,28,15,ALLCER,1A,Leaf,,2.01,,Seedling Freeze Trial,,,,
04/02/2019,1,29,29,15,SYMPIL,1A,Leaf,,1.02,,Seedling Freeze Trial,,,,
04/02/2019,1,30,30,15,LATVEN,2B,Root,,5.2,,Seedling Freeze Trial,,,top,
04/02/2019,1,31,31,15,SYMNOV,1B,Root,,2.72,,Seedling Freeze Trial,,,"middle, hard to get the data curser to fit just the  root, it sometimes overlapped with the background",
04/02/2019,1,32,32,15,PREALB,3B,Root,,78.63,,Seedling Freeze Trial,,,middle,
04/02/2019,1,33,33,15,ASCSYR,1A,Root,,17.93,,Seedling Freeze Trial,,,top,
04/02/2019,1,34,34,15,HELHEL,1A,Leaf,,1.06,,Seedling Freeze Trial,,,,
04/02/2019,1,35,35,15,LATVEN,2B,Leaf,,0.91,,Seedling Freeze Trial,,,,
04/02/2019,1,36,36,15,SYMPIL,1A,Root,,2.65,,Seedling Freeze Trial,,,top,
04/02/2019,1,37,37,15,ASCSYR,1A,Leaf,,0.87,,Seedling Freeze Trial,,,,
04/02/2019,1,38,38,15,RATPIN,1A,Leaf,,0.93,,Seedling Freeze Trial,,,,
04/02/2019,1,39,39,15,LATVEN,2B,Root,,2.85,,Seedling Freeze Trial,,,middle,
04/02/2019,1,40,40,15,ASCSYR,1A,Root,,31.61,,Seedling Freeze Trial,,,middle,
04/02/2019,1,41,41,15,ALLCER,1A,Leaf,,1.47,,Seedling Freeze Trial,,,"hard to get the data curser to fit over it, it sometimes overlapped with the background",
04/02/2019,1,42,42,15,SYMNOV,1B,Leaf,,1.01,,Seedling Freeze Trial,,,,
04/02/2019,1,43,43,15,RATPIN,1A,Root,,1.11,,Seedling Freeze Trial,,,"middle, hard to get the data curser to fit just the  root, it sometimes overlapped with the background",
04/02/2019,1,44,44,15,SOLGRA,1B,Root,,0.39,,Seedling Freeze Trial,,,"middle, hard to get the data curser to fit just the  root, it sometimes overlapped with the background",
04/02/2019,1,45,45,15,PREALB,2B,Root,,22.69,,Seedling Freeze Trial,,,middle,
04/02/2019,1,46,46,15,ASCSYR,1A,Leaf,,0.97,,Seedling Freeze Trial,,,,
04/02/2019,1,47,47,15,PREALB,2B,Leaf,,0.97,,Seedling Freeze Trial,,,,
04/02/2019,1,48,48,15,SOLGRA,1B,Leaf,,0.77,,Seedling Freeze Trial,,,,
04/02/2019,1,49,49,15,LATVEN,2B,Leaf,,1.16,,Seedling Freeze Trial,,,,
04/02/2019,1,50,50,15,PREALB,2B,Leaf,,1.01,,Seedling Freeze Trial,,,,
04/03/2019,1,1,1,16,PREALB,1D,Leaf,,0.6,,Seedling Freeze Trial,,,,
04/03/2019,1,2,2,16,SOLGRA,1C,Leaf,,0.75,,Seedling Freeze Trial,,,,
04/03/2019,1,3,3,16,SYMPIL,2B,Leaf,,1.97,,Seedling Freeze Trial,,,,
04/03/2019,1,4,4,16,SYMOBL,1B,Root,,3.34,,Seedling Freeze Trial,,,top,
04/03/2019,1,5,5,16,OXAVIO,3C,Leaf,,0.86,,Seedling Freeze Trial,,,,
04/03/2019,1,6,6,16,SOLGRA,1C,Root,,0.5,,Seedling Freeze Trial,,,"middle, hard to get the data curser to fit just the  root, it sometimes overlapped with the background",
04/03/2019,1,7,7,16,OXAVIO,3C,Root,,8.77,,Seedling Freeze Trial,,,top,
04/03/2019,1,8,8,16,RATPIN,2B,Root,,2.44,,Seedling Freeze Trial,,,"middle, hard to get the data curser to fit just the  root, it sometimes overlapped with the background",
04/03/2019,1,9,9,16,SYMPIL,1B,Leaf,,0.66,,Seedling Freeze Trial,,,,
04/03/2019,1,10,10,16,RATPIN,2B,Leaf,,1.27,,Seedling Freeze Trial,,,,
04/03/2019,1,11,11,16,SYMNOV,1C,Root,,1.3,,Seedling Freeze Trial,,,middle,
04/03/2019,1,12,12,16,LATVEN,3B,Leaf,,0.75,,Seedling Freeze Trial,,,,
04/03/2019,1,13,13,16,SYMNOV,1C,Leaf,,0.72,,Seedling Freeze Trial,,,,
04/03/2019,1,14,14,16,SYMOBL,1B,Leaf,,1.36,,Seedling Freeze Trial,,,,
04/03/2019,1,15,15,16,DESILL,1B,Leaf,,1.68,,Seedling Freeze Trial,,,,
04/03/2019,1,16,16,16,LATVEN,3B,Root,,3.39,,Seedling Freeze Trial,,,"middle, hard to get the data curser to fit just the  root, it sometimes overlapped with the background",
04/03/2019,1,17,17,16,SYMNOV,1C,Leaf,,0.75,,Seedling Freeze Trial,,,,
04/03/2019,1,18,18,16,SOLGRA,1C,Leaf,,0.78,,Seedling Freeze Trial,,,,
04/03/2019,1,19,19,16,SYMPIL,2B,Leaf,,1.85,,Seedling Freeze Trial,,,,
04/03/2019,1,20,20,16,SYMOBL,1B,Leaf,,1.18,,Seedling Freeze Trial,,,2nd oldest,
04/03/2019,1,21,21,16,SYMPIL,2B,Root,,7.98,,Seedling Freeze Trial,,,top,
04/03/2019,1,22,22,16,RATPIN,2B,Leaf,,1.16,,Seedling Freeze Trial,,,,
04/03/2019,1,23,23,16,DESILL,1B,Leaf,,1.67,,Seedling Freeze Trial,,,,
04/03/2019,1,24,24,16,PREALB,1D,Leaf,,0.56,,Seedling Freeze Trial,,,,
04/03/2019,1,25,25,16,PREALB,1D,Root,,20.12,,Seedling Freeze Trial,,,middle,
04/03/2019,1,26,26,16,RATPIN,2B,Leaf,,1.28,,Seedling Freeze Trial,,,,
04/03/2019,1,27,27,16,PREALB,1D,Root,,22.91,,Seedling Freeze Trial,,,top,
04/03/2019,1,28,28,16,OXAVIO,3C,Leaf,,0.94,,Seedling Freeze Trial,,,,
04/03/2019,1,29,29,16,SOLGRA,1C,Root,,3.01,,Seedling Freeze Trial,,,top,
04/03/2019,1,30,30,16,DESILL,1B,Root,,9.95,,Seedling Freeze Trial,,,middle,
04/03/2019,1,31,31,16,PREALB,1D,Leaf,,0.59,,Seedling Freeze Trial,,,,
04/03/2019,1,32,32,16,SYMOBL,1B,Root,,0.86,,Seedling Freeze Trial,,,"middle, hard to get the data curser to fit just the  root, it sometimes overlapped with the background",
04/03/2019,1,33,33,16,LATVEN,3B,Leaf,,0.84,,Seedling Freeze Trial,,,,
04/03/2019,1,34,34,16,SYMPIL,2B,Leaf,,1.85,,Seedling Freeze Trial,,,,
04/03/2019,1,35,35,16,SYMPIL,1B,Leaf,,0.66,,Seedling Freeze Trial,,,,
04/03/2019,1,36,36,16,SOLGRA,1C,Leaf,,0.8,,Seedling Freeze Trial,,,,
04/03/2019,1,37,37,16,SYMNOV,1C,Root,,2.89,,Seedling Freeze Trial,,,top,
04/03/2019,1,38,38,16,DESILL,1B,Root,,8.83,,Seedling Freeze Trial,,,top,
04/03/2019,1,39,39,16,RATPIN,2B,Root,,11.35,,Seedling Freeze Trial,,,top,
04/03/2019,1,40,40,16,SYMPIL,2B,Root,,1.93,,Seedling Freeze Trial,,,"middle, hard to get the data curser to fit just the  root, it sometimes overlapped with the background",
04/03/2019,1,41,41,16,SYMPIL,1B,Root,,1.26,,Seedling Freeze Trial,,,"middle, hard to get the data curser to fit just the  root, it sometimes overlapped with the background",
04/03/2019,1,42,42,16,LATVEN,3B,Leaf,,0.81,,Seedling Freeze Trial,,,,
04/03/2019,1,43,43,16,SYMPIL,1B,Root,,5.96,,Seedling Freeze Trial,,,top,
04/03/2019,1,44,44,16,OXAVIO,3C,Leaf,,0.92,,Seedling Freeze Trial,,,,
04/03/2019,1,45,45,16,DESILL,1B,Leaf,,1.66,,Seedling Freeze Trial,,,,
04/03/2019,1,46,46,16,SYMPIL,1B,Leaf,,0.69,,Seedling Freeze Trial,,,,
04/03/2019,1,47,47,16,SYMOBL,1B,Leaf,,1.37,,Seedling Freeze Trial,,,3rd oldest,
04/03/2019,1,48,48,16,OXAVIO,3C,Root,,6.62,,Seedling Freeze Trial,,,top,
04/03/2019,1,49,49,16,LATVEN,3B,Root,,8.47,,Seedling Freeze Trial,,,top,
04/03/2019,1,50,50,16,SYMNOV,1C,Leaf,,0.89,,Seedling Freeze Trial,,,,
04/04/2019,1,1,1,17,ALLCER,3C,Leaf,,0.94,,Seedling Freeze Trial,,,"trial 1, hard to get the data curser to fit, it sometimes overlapped with the background",
04/04/2019,1,2,2,17,SOLGRA,2C,Leaf,,0.85,,Seedling Freeze Trial,,,trial 1 ,
04/04/2019,1,3,3,17,ALLCER,3A,Root,,0.38,,Seedling Freeze Trial,,,"trial 1, top, hard to get the data curser to fit just the  root, it sometimes overlapped with the background",
04/04/2019,1,4,4,17,ALLCER,1B,Leaf,,1.32,,Seedling Freeze Trial,,,"trial 1, second oldest, hard to get the data curser to fit, it sometimes overlapped with the background",
04/04/2019,1,5,5,17,PREALB,2C,Leaf,,0.89,,Seedling Freeze Trial,,,trial 1 ,
04/04/2019,1,6,6,17,PREALB,2C,Leaf,,0.89,,Seedling Freeze Trial,,,trial 1 ,
04/04/2019,1,7,7,17,HELHEL,2C,Leaf,,0.88,,Seedling Freeze Trial,,,trial 1 ,
04/04/2019,1,8,8,17,HELHEL,2C,Root,,8.23,,Seedling Freeze Trial,,,"trial 1, middle",
04/04/2019,1,9,9,17,ALLCER,3A,Leaf,,0.82,,Seedling Freeze Trial,,,trial 1 ,
04/04/2019,1,10,10,17,SOLGRA,2C,Leaf,,0.79,,Seedling Freeze Trial,,,trial 1 ,
04/04/2019,1,11,11,17,SYMPIL,1C,Root,,1.06,,Seedling Freeze Trial,,,"trial 1, middle, hard to get the data curser to fit just the  root, it sometimes overlapped with the background",
04/04/2019,1,12,12,17,RATPIN,1C,Leaf,,1.24,,Seedling Freeze Trial,,,trial 1 ,
04/04/2019,1,13,13,17,ALLCER,1B,Root,,1.02,,Seedling Freeze Trial,,,"trial 1, top, hard to get the data curser to fit just the  root, it sometimes overlapped with the background",
04/04/2019,1,14,14,17,ALLCER,3A,Root,,0.27,,Seedling Freeze Trial,,,"trial 1, middle, hard to get the data curser to fit just the  root, it sometimes overlapped with the background",
04/04/2019,1,15,15,17,RATPIN,1C,Leaf,,1.17,,Seedling Freeze Trial,,,trial 1 ,
04/04/2019,1,16,16,17,ALLCER,3C,Root,,0.45,,Seedling Freeze Trial,,,"trial 1, top, hard to get the data curser to fit just the  root, it sometimes overlapped with the background",
04/04/2019,1,17,17,17,LATVEN,1B,Root,,2.74,,Seedling Freeze Trial,,,"trial 1, middle",
04/04/2019,1,18,18,17,SOLGRA,2C,Root,,0.29,,Seedling Freeze Trial,,,"trial 1, middle, hard to get the data curser to fit just the  root, it sometimes overlapped with the background",
04/04/2019,1,19,19,17,OXAVIO,1B,Leaf,,0.86,,Seedling Freeze Trial,,,trial 1 ,
04/04/2019,1,20,20,17,ALLCER,3A,Leaf,,0.95,,Seedling Freeze Trial,,,trial 1 ,
04/04/2019,1,21,21,17,OXAVIO,1B,Leaf,,0.86,,Seedling Freeze Trial,,,trial 1 ,
04/04/2019,1,22,22,17,SYMPIL,1C,Leaf,,0.84,,Seedling Freeze Trial,,,trial 1 ,
04/04/2019,1,23,23,17,RATPIN,1C,Root,,8.46,,Seedling Freeze Trial,,,"trial 1, top",
04/04/2019,1,24,24,17,LATVEN,1B,Leaf,,1.34,,Seedling Freeze Trial,,,trial 1 ,
04/04/2019,1,25,25,17,HELHEL,2C,Root,,13.79,,Seedling Freeze Trial,,,"trial 1, top",
04/04/2019,1,26,26,17,OXAVIO,1B,Root,,13.27,,Seedling Freeze Trial,,,"trial 1, top",
04/04/2019,1,27,27,17,PREALB,2C,Root,,34.84,,Seedling Freeze Trial,,,"trial 1, top",
